ID,类型,重量,排序权重,物件ID,可丢弃,使用等级,全局产出上限,数值用类型,圣遗物类别,阶数,主属性库ID,追加属性库ID,追加属性初始条数,套装ID,属性加成等级,基础转化经验,强化等级上限,摧毁规则,摧毁返还道具,摧毁返还数量,是否初始锁定
52521,3,1,10,70600045,,,,圣遗物,2,5,2000,501,1,10002,5#9#13#17#21,3780,21,0,,,0
52522,3,1,10,70600045,,,,圣遗物,2,5,2000,501,2,10002,5#9#13#17#21,3780,21,0,,,0
52523,3,1,10,70600045,,,,圣遗物,2,5,2000,501,3,10002,5#9#13#17#21,3780,21,0,,,0
52524,3,1,10,70600045,,,,圣遗物,2,5,2000,501,4,10002,5#9#13#17#21,3780,21,0,,,0
52530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,10002,5#9#13#17#21,3780,21,0,,,0
52531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,10002,5#9#13#17#21,3780,21,0,,,0
52532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,10002,5#9#13#17#21,3780,21,0,,,0
52533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,10002,5#9#13#17#21,3780,21,0,,,0
52534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,10002,5#9#13#17#21,3780,21,0,,,0
52540,3,1,10,70600045,,,,圣遗物,1,5,4000,501,0,10002,5#9#13#17#21,3780,21,0,,,0
52541,3,1,10,70600045,,,,圣遗物,1,5,4000,501,1,10002,5#9#13#17#21,3780,21,0,,,0
52542,3,1,10,70600045,,,,圣遗物,1,5,4000,501,2,10002,5#9#13#17#21,3780,21,0,,,0
52543,3,1,10,70600045,,,,圣遗物,1,5,4000,501,3,10002,5#9#13#17#21,3780,21,0,,,0
52544,3,1,10,70600045,,,,圣遗物,1,5,4000,501,4,10002,5#9#13#17#21,3780,21,0,,,0
52550,3,1,10,70600045,,,,圣遗物,3,5,1000,501,0,10002,5#9#13#17#21,3780,21,0,,,0
52551,3,1,10,70600045,,,,圣遗物,3,5,1000,501,1,10002,5#9#13#17#21,3780,21,0,,,0
52552,3,1,10,70600045,,,,圣遗物,3,5,1000,501,2,10002,5#9#13#17#21,3780,21,0,,,0
52553,3,1,10,70600045,,,,圣遗物,3,5,1000,501,3,10002,5#9#13#17#21,3780,21,0,,,0
52554,3,1,10,70600045,,,,圣遗物,3,5,1000,501,4,10002,5#9#13#17#21,3780,21,0,,,0
53110,3,1,10,70600041,,,,圣遗物,4,1,5000,101,0,10003,5#9#13#17#21,420,5,1,202,420,0
53111,3,1,10,70600041,,,,圣遗物,4,1,5000,101,1,10003,5#9#13#17#21,420,5,1,202,420,0
53112,3,1,10,70600041,,,,圣遗物,4,1,5000,101,2,10003,5#9#13#17#21,420,5,1,202,420,0
53113,3,1,10,70600041,,,,圣遗物,4,1,5000,101,3,10003,5#9#13#17#21,420,5,1,202,420,0
53114,3,1,10,70600041,,,,圣遗物,4,1,5000,101,4,10003,5#9#13#17#21,420,5,1,202,420,0
53120,3,1,10,70600041,,,,圣遗物,2,1,2000,101,0,10003,5#9#13#17#21,420,5,1,202,420,0
53121,3,1,10,70600041,,,,圣遗物,2,1,2000,101,1,10003,5#9#13#17#21,420,5,1,202,420,0
53122,3,1,10,70600041,,,,圣遗物,2,1,2000,101,2,10003,5#9#13#17#21,420,5,1,202,420,0
53123,3,1,10,70600041,,,,圣遗物,2,1,2000,101,3,10003,5#9#13#17#21,420,5,1,202,420,0
53124,3,1,10,70600041,,,,圣遗物,2,1,2000,101,4,10003,5#9#13#17#21,420,5,1,202,420,0
53130,3,1,10,70600041,,,,圣遗物,5,1,3000,101,0,10003,5#9#13#17#21,420,5,1,202,420,0
53131,3,1,10,70600041,,,,圣遗物,5,1,3000,101,1,10003,5#9#13#17#21,420,5,1,202,420,0
53132,3,1,10,70600041,,,,圣遗物,5,1,3000,101,2,10003,5#9#13#17#21,420,5,1,202,420,0
53133,3,1,10,70600041,,,,圣遗物,5,1,3000,101,3,10003,5#9#13#17#21,420,5,1,202,420,0
53134,3,1,10,70600041,,,,圣遗物,5,1,3000,101,4,10003,5#9#13#17#21,420,5,1,202,420,0
53140,3,1,10,70600041,,,,圣遗物,1,1,4000,101,0,10003,5#9#13#17#21,420,5,1,202,420,0
53141,3,1,10,70600041,,,,圣遗物,1,1,4000,101,1,10003,5#9#13#17#21,420,5,1,202,420,0
53142,3,1,10,70600041,,,,圣遗物,1,1,4000,101,2,10003,5#9#13#17#21,420,5,1,202,420,0
53143,3,1,10,70600041,,,,圣遗物,1,1,4000,101,3,10003,5#9#13#17#21,420,5,1,202,420,0
53144,3,1,10,70600041,,,,圣遗物,1,1,4000,101,4,10003,5#9#13#17#21,420,5,1,202,420,0
53150,3,1,10,70600041,,,,圣遗物,3,1,1000,101,0,10003,5#9#13#17#21,420,5,1,202,420,0
53151,3,1,10,70600041,,,,圣遗物,3,1,1000,101,1,10003,5#9#13#17#21,420,5,1,202,420,0
53152,3,1,10,70600041,,,,圣遗物,3,1,1000,101,2,10003,5#9#13#17#21,420,5,1,202,420,0
53153,3,1,10,70600041,,,,圣遗物,3,1,1000,101,3,10003,5#9#13#17#21,420,5,1,202,420,0
53154,3,1,10,70600041,,,,圣遗物,3,1,1000,101,4,10003,5#9#13#17#21,420,5,1,202,420,0
53210,3,1,10,70600042,,,,圣遗物,4,2,5000,201,0,10003,5#9#13#17#21,840,5,1,202,840,0
53211,3,1,10,70600042,,,,圣遗物,4,2,5000,201,1,10003,5#9#13#17#21,840,5,1,202,840,0
53212,3,1,10,70600042,,,,圣遗物,4,2,5000,201,2,10003,5#9#13#17#21,840,5,1,202,840,0
53213,3,1,10,70600042,,,,圣遗物,4,2,5000,201,3,10003,5#9#13#17#21,840,5,1,202,840,0
53214,3,1,10,70600042,,,,圣遗物,4,2,5000,201,4,10003,5#9#13#17#21,840,5,1,202,840,0
53220,3,1,10,70600042,,,,圣遗物,2,2,2000,201,0,10003,5#9#13#17#21,840,5,1,202,840,0
53221,3,1,10,70600042,,,,圣遗物,2,2,2000,201,1,10003,5#9#13#17#21,840,5,1,202,840,0
53222,3,1,10,70600042,,,,圣遗物,2,2,2000,201,2,10003,5#9#13#17#21,840,5,1,202,840,0
53223,3,1,10,70600042,,,,圣遗物,2,2,2000,201,3,10003,5#9#13#17#21,840,5,1,202,840,0
53224,3,1,10,70600042,,,,圣遗物,2,2,2000,201,4,10003,5#9#13#17#21,840,5,1,202,840,0
53230,3,1,10,70600042,,,,圣遗物,5,2,3000,201,0,10003,5#9#13#17#21,840,5,1,202,840,0
53231,3,1,10,70600042,,,,圣遗物,5,2,3000,201,1,10003,5#9#13#17#21,840,5,1,202,840,0
53232,3,1,10,70600042,,,,圣遗物,5,2,3000,201,2,10003,5#9#13#17#21,840,5,1,202,840,0
53233,3,1,10,70600042,,,,圣遗物,5,2,3000,201,3,10003,5#9#13#17#21,840,5,1,202,840,0
53234,3,1,10,70600042,,,,圣遗物,5,2,3000,201,4,10003,5#9#13#17#21,840,5,1,202,840,0
53240,3,1,10,70600042,,,,圣遗物,1,2,4000,201,0,10003,5#9#13#17#21,840,5,1,202,840,0
53241,3,1,10,70600042,,,,圣遗物,1,2,4000,201,1,10003,5#9#13#17#21,840,5,1,202,840,0
53242,3,1,10,70600042,,,,圣遗物,1,2,4000,201,2,10003,5#9#13#17#21,840,5,1,202,840,0
53243,3,1,10,70600042,,,,圣遗物,1,2,4000,201,3,10003,5#9#13#17#21,840,5,1,202,840,0
53244,3,1,10,70600042,,,,圣遗物,1,2,4000,201,4,10003,5#9#13#17#21,840,5,1,202,840,0
53250,3,1,10,70600042,,,,圣遗物,3,2,1000,201,0,10003,5#9#13#17#21,840,5,1,202,840,0
53251,3,1,10,70600042,,,,圣遗物,3,2,1000,201,1,10003,5#9#13#17#21,840,5,1,202,840,0
53252,3,1,10,70600042,,,,圣遗物,3,2,1000,201,2,10003,5#9#13#17#21,840,5,1,202,840,0
53253,3,1,10,70600042,,,,圣遗物,3,2,1000,201,3,10003,5#9#13#17#21,840,5,1,202,840,0
53254,3,1,10,70600042,,,,圣遗物,3,2,1000,201,4,10003,5#9#13#17#21,840,5,1,202,840,0
53310,3,1,10,70600043,,,,圣遗物,4,3,5000,301,0,10003,5#9#13#17#21,1260,13,1,202,1260,0
53311,3,1,10,70600043,,,,圣遗物,4,3,5000,301,1,10003,5#9#13#17#21,1260,13,1,202,1260,0
53312,3,1,10,70600043,,,,圣遗物,4,3,5000,301,2,10003,5#9#13#17#21,1260,13,1,202,1260,0
53313,3,1,10,70600043,,,,圣遗物,4,3,5000,301,3,10003,5#9#13#17#21,1260,13,1,202,1260,0
53314,3,1,10,70600043,,,,圣遗物,4,3,5000,301,4,10003,5#9#13#17#21,1260,13,1,202,1260,0
53320,3,1,10,70600043,,,,圣遗物,2,3,2000,301,0,10003,5#9#13#17#21,1260,13,1,202,1260,0
53321,3,1,10,70600043,,,,圣遗物,2,3,2000,301,1,10003,5#9#13#17#21,1260,13,1,202,1260,0
53322,3,1,10,70600043,,,,圣遗物,2,3,2000,301,2,10003,5#9#13#17#21,1260,13,1,202,1260,0
53323,3,1,10,70600043,,,,圣遗物,2,3,2000,301,3,10003,5#9#13#17#21,1260,13,1,202,1260,0
53324,3,1,10,70600043,,,,圣遗物,2,3,2000,301,4,10003,5#9#13#17#21,1260,13,1,202,1260,0
53330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,10003,5#9#13#17#21,1260,13,1,202,1260,0
53331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,10003,5#9#13#17#21,1260,13,1,202,1260,0
53332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,10003,5#9#13#17#21,1260,13,1,202,1260,0
53333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,10003,5#9#13#17#21,1260,13,1,202,1260,0
53334,3,1,10,70600043,,,,圣遗物,5,3,3000,301,4,10003,5#9#13#17#21,1260,13,1,202,1260,0
53340,3,1,10,70600043,,,,圣遗物,1,3,4000,301,0,10003,5#9#13#17#21,1260,13,1,202,1260,0
53341,3,1,10,70600043,,,,圣遗物,1,3,4000,301,1,10003,5#9#13#17#21,1260,13,1,202,1260,0
53342,3,1,10,70600043,,,,圣遗物,1,3,4000,301,2,10003,5#9#13#17#21,1260,13,1,202,1260,0
53343,3,1,10,70600043,,,,圣遗物,1,3,4000,301,3,10003,5#9#13#17#21,1260,13,1,202,1260,0
53344,3,1,10,70600043,,,,圣遗物,1,3,4000,301,4,10003,5#9#13#17#21,1260,13,1,202,1260,0
53350,3,1,10,70600043,,,,圣遗物,3,3,1000,301,0,10003,5#9#13#17#21,1260,13,1,202,1260,0
53351,3,1,10,70600043,,,,圣遗物,3,3,1000,301,1,10003,5#9#13#17#21,1260,13,1,202,1260,0
53352,3,1,10,70600043,,,,圣遗物,3,3,1000,301,2,10003,5#9#13#17#21,1260,13,1,202,1260,0
53353,3,1,10,70600043,,,,圣遗物,3,3,1000,301,3,10003,5#9#13#17#21,1260,13,1,202,1260,0
53354,3,1,10,70600043,,,,圣遗物,3,3,1000,301,4,10003,5#9#13#17#21,1260,13,1,202,1260,0
53410,3,1,10,70600044,,,,圣遗物,4,4,5000,401,0,10003,5#9#13#17#21,2520,17,1,202,2520,0
53411,3,1,10,70600044,,,,圣遗物,4,4,5000,401,1,10003,5#9#13#17#21,2520,17,1,202,2520,0
53412,3,1,10,70600044,,,,圣遗物,4,4,5000,401,2,10003,5#9#13#17#21,2520,17,1,202,2520,0
53413,3,1,10,70600044,,,,圣遗物,4,4,5000,401,3,10003,5#9#13#17#21,2520,17,1,202,2520,0
53414,3,1,10,70600044,,,,圣遗物,4,4,5000,401,4,10003,5#9#13#17#21,2520,17,1,202,2520,0
53420,3,1,10,70600044,,,,圣遗物,2,4,2000,401,0,10003,5#9#13#17#21,2520,17,1,202,2520,0
53421,3,1,10,70600044,,,,圣遗物,2,4,2000,401,1,10003,5#9#13#17#21,2520,17,1,202,2520,0
53422,3,1,10,70600044,,,,圣遗物,2,4,2000,401,2,10003,5#9#13#17#21,2520,17,1,202,2520,0
53423,3,1,10,70600044,,,,圣遗物,2,4,2000,401,3,10003,5#9#13#17#21,2520,17,1,202,2520,0
53424,3,1,10,70600044,,,,圣遗物,2,4,2000,401,4,10003,5#9#13#17#21,2520,17,1,202,2520,0
53430,3,1,10,70600044,,,,圣遗物,5,4,3000,401,0,10003,5#9#13#17#21,2520,17,1,202,2520,0
53431,3,1,10,70600044,,,,圣遗物,5,4,3000,401,1,10003,5#9#13#17#21,2520,17,1,202,2520,0
53432,3,1,10,70600044,,,,圣遗物,5,4,3000,401,2,10003,5#9#13#17#21,2520,17,1,202,2520,0
53433,3,1,10,70600044,,,,圣遗物,5,4,3000,401,3,10003,5#9#13#17#21,2520,17,1,202,2520,0
53434,3,1,10,70600044,,,,圣遗物,5,4,3000,401,4,10003,5#9#13#17#21,2520,17,1,202,2520,0
53440,3,1,10,70600044,,,,圣遗物,1,4,4000,401,0,10003,5#9#13#17#21,2520,17,1,202,2520,0
53441,3,1,10,70600044,,,,圣遗物,1,4,4000,401,1,10003,5#9#13#17#21,2520,17,1,202,2520,0
53442,3,1,10,70600044,,,,圣遗物,1,4,4000,401,2,10003,5#9#13#17#21,2520,17,1,202,2520,0
53443,3,1,10,70600044,,,,圣遗物,1,4,4000,401,3,10003,5#9#13#17#21,2520,17,1,202,2520,0
53444,3,1,10,70600044,,,,圣遗物,1,4,4000,401,4,10003,5#9#13#17#21,2520,17,1,202,2520,0
53450,3,1,10,70600044,,,,圣遗物,3,4,1000,401,0,10003,5#9#13#17#21,2520,17,1,202,2520,0
53451,3,1,10,70600044,,,,圣遗物,3,4,1000,401,1,10003,5#9#13#17#21,2520,17,1,202,2520,0
53452,3,1,10,70600044,,,,圣遗物,3,4,1000,401,2,10003,5#9#13#17#21,2520,17,1,202,2520,0
53453,3,1,10,70600044,,,,圣遗物,3,4,1000,401,3,10003,5#9#13#17#21,2520,17,1,202,2520,0
53454,3,1,10,70600044,,,,圣遗物,3,4,1000,401,4,10003,5#9#13#17#21,2520,17,1,202,2520,0
53510,3,1,10,70600045,,,,圣遗物,4,5,5000,501,0,10003,5#9#13#17#21,3780,21,0,,,0
53511,3,1,10,70600045,,,,圣遗物,4,5,5000,501,1,10003,5#9#13#17#21,3780,21,0,,,0
53512,3,1,10,70600045,,,,圣遗物,4,5,5000,501,2,10003,5#9#13#17#21,3780,21,0,,,0
53513,3,1,10,70600045,,,,圣遗物,4,5,5000,501,3,10003,5#9#13#17#21,3780,21,0,,,0
53514,3,1,10,70600045,,,,圣遗物,4,5,5000,501,4,10003,5#9#13#17#21,3780,21,0,,,0
53520,3,1,10,70600045,,,,圣遗物,2,5,2000,501,0,10003,5#9#13#17#21,3780,21,0,,,0
53521,3,1,10,70600045,,,,圣遗物,2,5,2000,501,1,10003,5#9#13#17#21,3780,21,0,,,0
53522,3,1,10,70600045,,,,圣遗物,2,5,2000,501,2,10003,5#9#13#17#21,3780,21,0,,,0
53523,3,1,10,70600045,,,,圣遗物,2,5,2000,501,3,10003,5#9#13#17#21,3780,21,0,,,0
53524,3,1,10,70600045,,,,圣遗物,2,5,2000,501,4,10003,5#9#13#17#21,3780,21,0,,,0
53530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,10003,5#9#13#17#21,3780,21,0,,,0
53531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,10003,5#9#13#17#21,3780,21,0,,,0
53532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,10003,5#9#13#17#21,3780,21,0,,,0
53533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,10003,5#9#13#17#21,3780,21,0,,,0
53534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,10003,5#9#13#17#21,3780,21,0,,,0
53540,3,1,10,70600045,,,,圣遗物,1,5,4000,501,0,10003,5#9#13#17#21,3780,21,0,,,0
53541,3,1,10,70600045,,,,圣遗物,1,5,4000,501,1,10003,5#9#13#17#21,3780,21,0,,,0
53542,3,1,10,70600045,,,,圣遗物,1,5,4000,501,2,10003,5#9#13#17#21,3780,21,0,,,0
53543,3,1,10,70600045,,,,圣遗物,1,5,4000,501,3,10003,5#9#13#17#21,3780,21,0,,,0
53544,3,1,10,70600045,,,,圣遗物,1,5,4000,501,4,10003,5#9#13#17#21,3780,21,0,,,0
53550,3,1,10,70600045,,,,圣遗物,3,5,1000,501,0,10003,5#9#13#17#21,3780,21,0,,,0
53551,3,1,10,70600045,,,,圣遗物,3,5,1000,501,1,10003,5#9#13#17#21,3780,21,0,,,0
53552,3,1,10,70600045,,,,圣遗物,3,5,1000,501,2,10003,5#9#13#17#21,3780,21,0,,,0
53553,3,1,10,70600045,,,,圣遗物,3,5,1000,501,3,10003,5#9#13#17#21,3780,21,0,,,0
53554,3,1,10,70600045,,,,圣遗物,3,5,1000,501,4,10003,5#9#13#17#21,3780,21,0,,,0
54110,3,1,10,70600041,,,,圣遗物,4,1,5000,101,0,10004,5#9#13#17#21,420,5,1,202,420,0
54111,3,1,10,70600041,,,,圣遗物,4,1,5000,101,1,10004,5#9#13#17#21,420,5,1,202,420,0
54112,3,1,10,70600041,,,,圣遗物,4,1,5000,101,2,10004,5#9#13#17#21,420,5,1,202,420,0
54113,3,1,10,70600041,,,,圣遗物,4,1,5000,101,3,10004,5#9#13#17#21,420,5,1,202,420,0
54114,3,1,10,70600041,,,,圣遗物,4,1,5000,101,4,10004,5#9#13#17#21,420,5,1,202,420,0
54120,3,1,10,70600041,,,,圣遗物,2,1,2000,101,0,10004,5#9#13#17#21,420,5,1,202,420,0
54121,3,1,10,70600041,,,,圣遗物,2,1,2000,101,1,10004,5#9#13#17#21,420,5,1,202,420,0
54122,3,1,10,70600041,,,,圣遗物,2,1,2000,101,2,10004,5#9#13#17#21,420,5,1,202,420,0
54123,3,1,10,70600041,,,,圣遗物,2,1,2000,101,3,10004,5#9#13#17#21,420,5,1,202,420,0
54124,3,1,10,70600041,,,,圣遗物,2,1,2000,101,4,10004,5#9#13#17#21,420,5,1,202,420,0
54130,3,1,10,70600041,,,,圣遗物,5,1,3000,101,0,10004,5#9#13#17#21,420,5,1,202,420,0
54131,3,1,10,70600041,,,,圣遗物,5,1,3000,101,1,10004,5#9#13#17#21,420,5,1,202,420,0
54132,3,1,10,70600041,,,,圣遗物,5,1,3000,101,2,10004,5#9#13#17#21,420,5,1,202,420,0
54133,3,1,10,70600041,,,,圣遗物,5,1,3000,101,3,10004,5#9#13#17#21,420,5,1,202,420,0
54134,3,1,10,70600041,,,,圣遗物,5,1,3000,101,4,10004,5#9#13#17#21,420,5,1,202,420,0
54140,3,1,10,70600041,,,,圣遗物,1,1,4000,101,0,10004,5#9#13#17#21,420,5,1,202,420,0
54141,3,1,10,70600041,,,,圣遗物,1,1,4000,101,1,10004,5#9#13#17#21,420,5,1,202,420,0
54142,3,1,10,70600041,,,,圣遗物,1,1,4000,101,2,10004,5#9#13#17#21,420,5,1,202,420,0
54143,3,1,10,70600041,,,,圣遗物,1,1,4000,101,3,10004,5#9#13#17#21,420,5,1,202,420,0
54144,3,1,10,70600041,,,,圣遗物,1,1,4000,101,4,10004,5#9#13#17#21,420,5,1,202,420,0
54150,3,1,10,70600041,,,,圣遗物,3,1,1000,101,0,10004,5#9#13#17#21,420,5,1,202,420,0
54151,3,1,10,70600041,,,,圣遗物,3,1,1000,101,1,10004,5#9#13#17#21,420,5,1,202,420,0
54152,3,1,10,70600041,,,,圣遗物,3,1,1000,101,2,10004,5#9#13#17#21,420,5,1,202,420,0
54153,3,1,10,70600041,,,,圣遗物,3,1,1000,101,3,10004,5#9#13#17#21,420,5,1,202,420,0
54154,3,1,10,70600041,,,,圣遗物,3,1,1000,101,4,10004,5#9#13#17#21,420,5,1,202,420,0
54210,3,1,10,70600042,,,,圣遗物,4,2,5000,201,0,10004,5#9#13#17#21,840,5,1,202,840,0
54211,3,1,10,70600042,,,,圣遗物,4,2,5000,201,1,10004,5#9#13#17#21,840,5,1,202,840,0
54212,3,1,10,70600042,,,,圣遗物,4,2,5000,201,2,10004,5#9#13#17#21,840,5,1,202,840,0
54213,3,1,10,70600042,,,,圣遗物,4,2,5000,201,3,10004,5#9#13#17#21,840,5,1,202,840,0
54214,3,1,10,70600042,,,,圣遗物,4,2,5000,201,4,10004,5#9#13#17#21,840,5,1,202,840,0
54220,3,1,10,70600042,,,,圣遗物,2,2,2000,201,0,10004,5#9#13#17#21,840,5,1,202,840,0
54221,3,1,10,70600042,,,,圣遗物,2,2,2000,201,1,10004,5#9#13#17#21,840,5,1,202,840,0
54222,3,1,10,70600042,,,,圣遗物,2,2,2000,201,2,10004,5#9#13#17#21,840,5,1,202,840,0
54223,3,1,10,70600042,,,,圣遗物,2,2,2000,201,3,10004,5#9#13#17#21,840,5,1,202,840,0
54224,3,1,10,70600042,,,,圣遗物,2,2,2000,201,4,10004,5#9#13#17#21,840,5,1,202,840,0
54230,3,1,10,70600042,,,,圣遗物,5,2,3000,201,0,10004,5#9#13#17#21,840,5,1,202,840,0
54231,3,1,10,70600042,,,,圣遗物,5,2,3000,201,1,10004,5#9#13#17#21,840,5,1,202,840,0
54232,3,1,10,70600042,,,,圣遗物,5,2,3000,201,2,10004,5#9#13#17#21,840,5,1,202,840,0
54233,3,1,10,70600042,,,,圣遗物,5,2,3000,201,3,10004,5#9#13#17#21,840,5,1,202,840,0
54234,3,1,10,70600042,,,,圣遗物,5,2,3000,201,4,10004,5#9#13#17#21,840,5,1,202,840,0
54240,3,1,10,70600042,,,,圣遗物,1,2,4000,201,0,10004,5#9#13#17#21,840,5,1,202,840,0
54241,3,1,10,70600042,,,,圣遗物,1,2,4000,201,1,10004,5#9#13#17#21,840,5,1,202,840,0
54242,3,1,10,70600042,,,,圣遗物,1,2,4000,201,2,10004,5#9#13#17#21,840,5,1,202,840,0
54243,3,1,10,70600042,,,,圣遗物,1,2,4000,201,3,10004,5#9#13#17#21,840,5,1,202,840,0
54244,3,1,10,70600042,,,,圣遗物,1,2,4000,201,4,10004,5#9#13#17#21,840,5,1,202,840,0
54250,3,1,10,70600042,,,,圣遗物,3,2,1000,201,0,10004,5#9#13#17#21,840,5,1,202,840,0
54251,3,1,10,70600042,,,,圣遗物,3,2,1000,201,1,10004,5#9#13#17#21,840,5,1,202,840,0
54252,3,1,10,70600042,,,,圣遗物,3,2,1000,201,2,10004,5#9#13#17#21,840,5,1,202,840,0
54253,3,1,10,70600042,,,,圣遗物,3,2,1000,201,3,10004,5#9#13#17#21,840,5,1,202,840,0
54254,3,1,10,70600042,,,,圣遗物,3,2,1000,201,4,10004,5#9#13#17#21,840,5,1,202,840,0
54310,3,1,10,70600043,,,,圣遗物,4,3,5000,301,0,10004,5#9#13#17#21,1260,13,1,202,1260,0
54311,3,1,10,70600043,,,,圣遗物,4,3,5000,301,1,10004,5#9#13#17#21,1260,13,1,202,1260,0
54312,3,1,10,70600043,,,,圣遗物,4,3,5000,301,2,10004,5#9#13#17#21,1260,13,1,202,1260,0
54313,3,1,10,70600043,,,,圣遗物,4,3,5000,301,3,10004,5#9#13#17#21,1260,13,1,202,1260,0
54314,3,1,10,70600043,,,,圣遗物,4,3,5000,301,4,10004,5#9#13#17#21,1260,13,1,202,1260,0
54320,3,1,10,70600043,,,,圣遗物,2,3,2000,301,0,10004,5#9#13#17#21,1260,13,1,202,1260,0
54321,3,1,10,70600043,,,,圣遗物,2,3,2000,301,1,10004,5#9#13#17#21,1260,13,1,202,1260,0
54322,3,1,10,70600043,,,,圣遗物,2,3,2000,301,2,10004,5#9#13#17#21,1260,13,1,202,1260,0
54323,3,1,10,70600043,,,,圣遗物,2,3,2000,301,3,10004,5#9#13#17#21,1260,13,1,202,1260,0
54324,3,1,10,70600043,,,,圣遗物,2,3,2000,301,4,10004,5#9#13#17#21,1260,13,1,202,1260,0
54330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,10004,5#9#13#17#21,1260,13,1,202,1260,0
54331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,10004,5#9#13#17#21,1260,13,1,202,1260,0
54332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,10004,5#9#13#17#21,1260,13,1,202,1260,0
54333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,10004,5#9#13#17#21,1260,13,1,202,1260,0
54334,3,1,10,70600043,,,,圣遗物,5,3,3000,301,4,10004,5#9#13#17#21,1260,13,1,202,1260,0
54340,3,1,10,70600043,,,,圣遗物,1,3,4000,301,0,10004,5#9#13#17#21,1260,13,1,202,1260,0
54341,3,1,10,70600043,,,,圣遗物,1,3,4000,301,1,10004,5#9#13#17#21,1260,13,1,202,1260,0
54342,3,1,10,70600043,,,,圣遗物,1,3,4000,301,2,10004,5#9#13#17#21,1260,13,1,202,1260,0
54343,3,1,10,70600043,,,,圣遗物,1,3,4000,301,3,10004,5#9#13#17#21,1260,13,1,202,1260,0
54344,3,1,10,70600043,,,,圣遗物,1,3,4000,301,4,10004,5#9#13#17#21,1260,13,1,202,1260,0
54350,3,1,10,70600043,,,,圣遗物,3,3,1000,301,0,10004,5#9#13#17#21,1260,13,1,202,1260,0
54351,3,1,10,70600043,,,,圣遗物,3,3,1000,301,1,10004,5#9#13#17#21,1260,13,1,202,1260,0
54352,3,1,10,70600043,,,,圣遗物,3,3,1000,301,2,10004,5#9#13#17#21,1260,13,1,202,1260,0
54353,3,1,10,70600043,,,,圣遗物,3,3,1000,301,3,10004,5#9#13#17#21,1260,13,1,202,1260,0
54354,3,1,10,70600043,,,,圣遗物,3,3,1000,301,4,10004,5#9#13#17#21,1260,13,1,202,1260,0
54410,3,1,10,70600044,,,,圣遗物,4,4,5000,401,0,10004,5#9#13#17#21,2520,17,1,202,2520,0
54411,3,1,10,70600044,,,,圣遗物,4,4,5000,401,1,10004,5#9#13#17#21,2520,17,1,202,2520,0
54412,3,1,10,70600044,,,,圣遗物,4,4,5000,401,2,10004,5#9#13#17#21,2520,17,1,202,2520,0
54413,3,1,10,70600044,,,,圣遗物,4,4,5000,401,3,10004,5#9#13#17#21,2520,17,1,202,2520,0
54414,3,1,10,70600044,,,,圣遗物,4,4,5000,401,4,10004,5#9#13#17#21,2520,17,1,202,2520,0
54420,3,1,10,70600044,,,,圣遗物,2,4,2000,401,0,10004,5#9#13#17#21,2520,17,1,202,2520,0
54421,3,1,10,70600044,,,,圣遗物,2,4,2000,401,1,10004,5#9#13#17#21,2520,17,1,202,2520,0
54422,3,1,10,70600044,,,,圣遗物,2,4,2000,401,2,10004,5#9#13#17#21,2520,17,1,202,2520,0
54423,3,1,10,70600044,,,,圣遗物,2,4,2000,401,3,10004,5#9#13#17#21,2520,17,1,202,2520,0
54424,3,1,10,70600044,,,,圣遗物,2,4,2000,401,4,10004,5#9#13#17#21,2520,17,1,202,2520,0
54430,3,1,10,70600044,,,,圣遗物,5,4,3000,401,0,10004,5#9#13#17#21,2520,17,1,202,2520,0
54431,3,1,10,70600044,,,,圣遗物,5,4,3000,401,1,10004,5#9#13#17#21,2520,17,1,202,2520,0
54432,3,1,10,70600044,,,,圣遗物,5,4,3000,401,2,10004,5#9#13#17#21,2520,17,1,202,2520,0
54433,3,1,10,70600044,,,,圣遗物,5,4,3000,401,3,10004,5#9#13#17#21,2520,17,1,202,2520,0
54434,3,1,10,70600044,,,,圣遗物,5,4,3000,401,4,10004,5#9#13#17#21,2520,17,1,202,2520,0
54440,3,1,10,70600044,,,,圣遗物,1,4,4000,401,0,10004,5#9#13#17#21,2520,17,1,202,2520,0
54441,3,1,10,70600044,,,,圣遗物,1,4,4000,401,1,10004,5#9#13#17#21,2520,17,1,202,2520,0
