ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	基础生命值	基础攻击力	基础防御力	暴击率	暴击抗性	暴击伤害	火元素抗性	草元素抗性	水元素抗性	电元素抗性	风元素抗性	冰元素抗性	岩元素抗性	火元素伤害加成	草元素伤害加成	水元素伤害加成	电元素伤害加成	风元素伤害加成	冰元素伤害加成	岩元素伤害加成	[属性成长]1类型	[属性成长]1曲线	[属性成长]2类型	[属性成长]2曲线	[属性成长]3类型	[属性成长]3曲线	元素精通	物理抗性	物理伤害加成	怪物说明	类型	描述	安全等级	服务器脚本	战斗Config	精英词缀	AI	是否AI校验	装备1	装备2	会游泳	[掉落]1ID	[掉落]1血量百分比	[掉落]2ID	[掉落]2血量百分比	[掉落]3ID	[掉落]3血量百分比	击杀掉落ID	全地图奖励	视距等级	是否离线重置	不在指定天气下出生	特性组ID	联机动态属性ID	外观	生物大类ID	安全检测	战斗音乐	entityBudget档位
29060201	雷电将军	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami_Remote	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami_Remote	4001	48.9024	60.288	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.1	0	雷电将军	2	2.5剧情-第一战	2		ConfigMonster_Shougun_Mitakenarukami	90604	dragon01		50004066	50004072		0	0	0	0	0	0	0	1				29020102	1			1	9	1
29060202	雷电将军	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami_Remote	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami_Remote	4001	244.512	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.1	0	雷电将军	2	2.5剧情-第二战	2		ConfigMonster_Shougun_Mitakenarukami	90605	dragon01		50004066	50004072		0	0	0	0	0	0	0	1				29020102	1		90602	1	9	1
29060203	雷电将军	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami_Remote	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami	ART/Char/Monster/Monster_Shougun_Mitakenarukami/Monster_Shougun_Mitakenarukami_Remote	4001	543.36	150.72	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.1	0	雷电将军	2	2.5周本	2		ConfigMonster_Shougun_Mitakenarukami	90603	dragon01		50004066	50004072		0	0	0	0	0	0	0	1				29020102	103		90602	1	9	1
29070101	若陀龙王	ART/Char/Monster/Monster_Nada/Monster_Nada_Stage01	ART/Char/Monster/Monster_Nada/Monster_Nada_Stage01_Remote	ART/Char/Monster/Monster_Nada/Monster_Nada_Stage01	ART/Char/Monster/Monster_Nada/Monster_Nada_Stage01_Remote	4001	135.84	25.12	500	0	0	0	0.1	0.1	0.1	0.5	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.1	0	散兵	2	剧情Stage1	2		ConfigMonster_Nada_Stage01	90701	dragon01					0	0	0	0	0	0	0	1	1			29040101	104			1	9	1
29070102	若陀龙王	ART/Char/Monster/Monster_Nada/Monster_Nada	ART/Char/Monster/Monster_Nada/Monster_Nada_Remote	ART/Char/Monster/Monster_Nada/Monster_Nada	ART/Char/Monster/Monster_Nada/Monster_Nada_Remote	4001	244.512	75.36	500	0	0	0	0.3	0.3	0.3	0.9	0.3	0.3	0.3	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.3	0	散兵	2	剧情Stage2-1	2		ConfigMonster_Nada	90702	dragon01					0	0	0	0	0	0	0	1	1			29040101	104			1	9	1
29070103	若陀龙王	ART/Char/Monster/Monster_Nada/Monster_Nada_Stage01	ART/Char/Monster/Monster_Nada/Monster_Nada_Stage01_Remote	ART/Char/Monster/Monster_Nada/Monster_Nada_Stage01	ART/Char/Monster/Monster_Nada/Monster_Nada_Stage01_Remote	4001	271.68	62.8	500	0	0	0	0.1	0.1	0.1	0.5	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.1	0	散兵	2	周本Stage1	2		ConfigMonster_Nada_Stage01		dragon01					0	0	0	0	0	0	0	1	1			29040101	104			1	9	1
29070104	若陀龙王	ART/Char/Monster/Monster_Nada/Monster_Nada	ART/Char/Monster/Monster_Nada/Monster_Nada_Remote	ART/Char/Monster/Monster_Nada/Monster_Nada	ART/Char/Monster/Monster_Nada/Monster_Nada_Remote	4001	244.512	75.36	500	0	0	0	0.3	0.3	0.3	0.9	0.3	0.3	0.3	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.3	0	散兵	2	周本Stage2	2		ConfigMonster_Nada		dragon01					0	0	0	0	0	0	0	1	1			29040101	104		90701	1	9	1
29070105	若陀龙王	ART/Char/Monster/Monster_Nada/Monster_Nada	ART/Char/Monster/Monster_Nada/Monster_Nada_Remote	ART/Char/Monster/Monster_Nada/Monster_Nada	ART/Char/Monster/Monster_Nada/Monster_Nada_Remote	4001	122.256	30.144	500	0	0	0	0.3	0.3	0.3	0.9	0.3	0.3	0.3	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.3	0	散兵	2	剧情Stage2-2	2		ConfigMonster_Nada	90703	dragon01					0	0	0	0	0	0	0	1	1			29040101	104		90701	1	9	1
20020101	狂风之核	ART/Char/Monster/Monster_Elemental_Wind_01/Monster_Elemental_Wind_01	ART/Char/Monster/Monster_Elemental_Wind_01/Monster_Elemental_Wind_01_Remote	ART/Char/Monster/Monster_Elemental_Wind_01/Monster_Elemental_Wind_01	ART/Char/Monster/Monster_Elemental_Wind_01/Monster_Elemental_Wind_01_Remote	4001	67.92	62.8	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	狂风之核	1		1		ConfigMonster_Elemental_Wind_01	3015	scout01					22010035	66	22010035	33	0	0	22010035			1		20020101	1		00201		3	2
20040101	无相之雷 阿莱夫	ART/Char/Monster/Monster_Effigy_Electric_01/Monster_Effigy_Electric_01	ART/Char/Monster/Monster_Effigy_Electric_01/Monster_Effigy_Electric_01_Remote	ART/Char/Monster/Monster_Effigy_Electric_01/Monster_Effigy_Electric_01	ART/Char/Monster/Monster_Effigy_Electric_01/Monster_Effigy_Electric_01_Remote	4001	95.088	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	无相之雷 阿莱夫	2		2		ConfigMonster_Effigy_Electric_01	3012,2002	scout01					22010034	75	22010034	50	22010034	25	22010034			1		20040101	1		00401	1	7	1
20040102	（活动）无相之雷 阿莱夫	ART/Char/Monster/Monster_Effigy_Electric_01/Monster_Effigy_Electric_01	ART/Char/Monster/Monster_Effigy_Electric_01/Monster_Effigy_Electric_01_Remote	ART/Char/Monster/Monster_Effigy_Electric_01/Monster_Effigy_Electric_01	ART/Char/Monster/Monster_Effigy_Electric_01/Monster_Effigy_Electric_01_Remote	4001	149.424	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	（活动）无相之雷 阿莱夫	2		2		ConfigMonster_Effigy_Electric_02	3012,2002,5006	scout01					22010034	75	22010034	50	22010034	25	22010034			0		20040101	1		00401	1	7	1
20040201	无相之风 贝特	ART/Char/Monster/Monster_Effigy_Wind_01/Monster_Effigy_Wind_01	ART/Char/Monster/Monster_Effigy_Wind_01/Monster_Effigy_Wind_01_Remote	ART/Char/Monster/Monster_Effigy_Wind_01/Monster_Effigy_Wind_01	ART/Char/Monster/Monster_Effigy_Wind_01/Monster_Effigy_Wind_01_Remote	4001	95.088	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	无相之风 贝特	2		2		ConfigMonster_Effigy_Wind_01	3015	scout01					22010035	75	22010035	50	22010035	25	22010035			1		20040201	1		00402	1	7	1
20040202	（活动）无相之风 贝特	ART/Char/Monster/Monster_Effigy_Wind_01/Monster_Effigy_Wind_01	ART/Char/Monster/Monster_Effigy_Wind_01/Monster_Effigy_Wind_01_Remote	ART/Char/Monster/Monster_Effigy_Wind_01/Monster_Effigy_Wind_01	ART/Char/Monster/Monster_Effigy_Wind_01/Monster_Effigy_Wind_01_Remote	4001	149.424	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	（活动）无相之风 贝特	2		2		ConfigMonster_Effigy_Wind_02	3015,5006	scout01					22010035	75	22010035	50	22010035	25	22010035			0		20040201	1		00402	1	7	1
20040301	无相之岩 基末尔	ART/Char/Monster/Monster_Effigy_Rock_01/Monster_Effigy_Rock_01	ART/Char/Monster/Monster_Effigy_Rock_01/Monster_Effigy_Rock_01_Remote	ART/Char/Monster/Monster_Effigy_Rock_01/Monster_Effigy_Rock_01	ART/Char/Monster/Monster_Effigy_Rock_01/Monster_Effigy_Rock_01_Remote	4001	95.088	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	24	7	12	0	0.1	0	无相之岩 基末尔	2		2		ConfigMonster_Effigy_Rock_01	3021	scout01					22010037	75	22010037	50	22010037	25	22010037		1	1		20040301	1		00403	1	7	1
20040302	（活动）无相之岩 基末尔	ART/Char/Monster/Monster_Effigy_Rock_01/Monster_Effigy_Rock_01	ART/Char/Monster/Monster_Effigy_Rock_01/Monster_Effigy_Rock_01_Remote	ART/Char/Monster/Monster_Effigy_Rock_01/Monster_Effigy_Rock_01	ART/Char/Monster/Monster_Effigy_Rock_01/Monster_Effigy_Rock_01_Remote	4001	149.424	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	（活动）无相之岩 基末尔	2		2		ConfigMonster_Effigy_Rock_02	3021,5006	scout01					22010037	75	22010037	50	22010037	25	22010037			0		20040301	1		00403	1	7	1
20040401	无相之水	ART/Char/Monster/Monster_Effigy_Water_01/Monster_Effigy_Water_01	ART/Char/Monster/Monster_Effigy_Water_01/Monster_Effigy_Water_01_Remote	ART/Char/Monster/Monster_Effigy_Water_01/Monster_Effigy_Water_01	ART/Char/Monster/Monster_Effigy_Water_01/Monster_Effigy_Water_01_Remote	4001	122.256	113.04	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	无相之水	2		2		ConfigMonster_Effigy_Water_01		scout01					22010032	66	22010032	33	0	0	22010022			1		20040401	1		00404	1	7	1
20040402	（活动）无相之水	ART/Char/Monster/Monster_Effigy_Water_01/Monster_Effigy_Water_01	ART/Char/Monster/Monster_Effigy_Water_01/Monster_Effigy_Water_01_Remote	ART/Char/Monster/Monster_Effigy_Water_01/Monster_Effigy_Water_01	ART/Char/Monster/Monster_Effigy_Water_01/Monster_Effigy_Water_01_Remote	4001	122.256	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.1	0	（活动）无相之水	2		2		ConfigMonster_Effigy_Water_01	5006	scout01					22010032	75	22010032	50	22010032	25	22010032			1		20040401	1		00404	1	7	1
20040501	无相之冰 塔勒特	ART/Char/Monster/Monster_Effigy_Ice_01/Monster_Effigy_Ice_01	ART/Char/Monster/Monster_Effigy_Ice_01/Monster_Effigy_Ice_01_Remote	ART/Char/Monster/Monster_Effigy_Ice_01/Monster_Effigy_Ice_01	ART/Char/Monster/Monster_Effigy_Ice_01/Monster_Effigy_Ice_01_Remote	4001	95.088	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	24	7	12	0	0.1	0	无相之冰 塔勒特	2		2		ConfigMonster_Effigy_Ice_01		scout01					22010036	66	22010036	33	0	0	22010026			1		20040501	1		00405	1	7	1
20040502	无相之冰 塔勒特	ART/Char/Monster/Monster_Effigy_Ice_01/Monster_Effigy_Ice_01	ART/Char/Monster/Monster_Effigy_Ice_01/Monster_Effigy_Ice_01_Remote	ART/Char/Monster/Monster_Effigy_Ice_01/Monster_Effigy_Ice_01	ART/Char/Monster/Monster_Effigy_Ice_01/Monster_Effigy_Ice_01_Remote	4001	122.256	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.1	0	（活动）无相之冰 塔勒特	2		2		ConfigMonster_Effigy_Ice_01	5006,5230,5231	scout01					22010036	75	22010036	50	22010036	25	22010036			1		20040501	1		00405	1	7	1
20040601	无相之火 亚因	ART/Char/Monster/Monster_Effigy_Fire_01/Monster_Effigy_Fire_01	ART/Char/Monster/Monster_Effigy_Fire_01/Monster_Effigy_Fire_01_Remote	ART/Char/Monster/Monster_Effigy_Fire_01/Monster_Effigy_Fire_01	ART/Char/Monster/Monster_Effigy_Fire_01/Monster_Effigy_Fire_01_Remote	4001	95.088	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	无相之火 亚因	2		2		ConfigMonster_Effigy_Fire_01		scout01					22010031	75	22010031	50	22010031	25	22010031			1		20040601	1		00406	1	7	1
20040602	（活动）无相之火 亚因	ART/Char/Monster/Monster_Effigy_Fire_01/Monster_Effigy_Fire_01	ART/Char/Monster/Monster_Effigy_Fire_01/Monster_Effigy_Fire_01_Remote	ART/Char/Monster/Monster_Effigy_Fire_01/Monster_Effigy_Fire_01	ART/Char/Monster/Monster_Effigy_Fire_01/Monster_Effigy_Fire_01_Remote	4001	122.256	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.1	0	（活动）无相之火 亚因	2		2		ConfigMonster_Effigy_Fire_01	5006	scout01					22010031	75	22010031	50	22010031	25	22010031			1		20040601	1		00406	1	7	1
20040701	无相之草	ART/Char/Monster/Monster_Effigy_Grass_01/Monster_Effigy_Grass_01	ART/Char/Monster/Monster_Effigy_Grass_01/Monster_Effigy_Grass_01_Remote	ART/Char/Monster/Monster_Effigy_Grass_01/Monster_Effigy_Grass_01	ART/Char/Monster/Monster_Effigy_Grass_01/Monster_Effigy_Grass_01_Remote	4001	122.256	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	24	7	12	0	0.1	0	无相之草	2		2		ConfigMonster_Effigy_Grass_01		scout01					22010033	75	22010033	50	22010033	25	22010023			1		20040701	1		00407	1	7	1
20040702	（活动）无相之草	ART/Char/Monster/Monster_Effigy_Grass_01/Monster_Effigy_Grass_01	ART/Char/Monster/Monster_Effigy_Grass_01/Monster_Effigy_Grass_01_Remote	ART/Char/Monster/Monster_Effigy_Grass_01/Monster_Effigy_Grass_01	ART/Char/Monster/Monster_Effigy_Grass_01/Monster_Effigy_Grass_01_Remote	4001	122.256	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	23	4	24	7	12	0	0.1	0	（活动）无相之草	2		2		ConfigMonster_Effigy_Grass_02	5006	scout01					22010033	75	22010033	50	22010033	25	22010033			0		20040701	1		00407	1	7	1
20010501	雷史莱姆	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02_Remote	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	雷史莱姆	1		0		ConfigMonster_Slime_Electric_02	2002	assist01					22010014	60	0	0	0	0	22010014					20010501	1		00105		1	8
20010503	雷史莱姆	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02_Remote	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02	ART/Char/Monster/Monster_Slime_Electric_02/Monster_Slime_Electric_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	雷史莱姆-奇趣妙园2.0	1		0		ConfigMonster_Slime_Electric_02	2002,4001,5204	assist01					0	0	0	0	0	0	0					20010501	1		00105		1	8
20010601	大型雷史莱姆	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03_Remote	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03_Remote	4001	27.168	52.752	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	大型雷史莱姆	1		0		ConfigMonster_Slime_Electric_03	2002	assist01					22010014	66	22010014	33	0	0	22010034					20010601	1		00106		1	4
20010604	(test)大型雷史莱姆-强攻强化	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03_Remote	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03_Remote	4001	27.168	52.752	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	大型雷史莱姆-强攻强化	1	强攻强化	0		ConfigMonster_Slime_Electric_03	2002,5001	assist01					22010014	66	22010014	33	0	0	22010034					20010601	1		00106		1	4
20010605	大型雷史莱姆	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03_Remote	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03	ART/Char/Monster/Monster_Slime_Electric_03/Monster_Slime_Electric_03_Remote	4001	27.168	52.752	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	大型雷史莱姆-奇趣妙园2.0	1		0		ConfigMonster_Slime_Electric_03	2002,4001,5229	assist01					0	0	0	0	0	0	0					20010601	1		00106		1	4
20010701	变异雷史莱姆	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive_Remote	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive_Remote	4001	27.168	52.752	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	变异雷史莱姆	1	正电	0		ConfigMonster_Slime_Electric_03_Positive	2002	assist01					22010014	66	22010014	33	0	0	22010034					20010701	1		00107		1	4
20010702	(test)变异雷史莱姆-强攻强化	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive_Remote	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive	ART/Char/Monster/Monster_Slime_Electric_03_Positive/Monster_Slime_Electric_03_Positive_Remote	4001	27.168	52.752	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	变异雷史莱姆-强攻强化	1	正电-强攻强化	0		ConfigMonster_Slime_Electric_03_Positive	2002,5001	assist01					22010014	66	22010014	33	0	0	22010034					20010701	1		00107		1	4
20010801	冰史莱姆	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02_Remote	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	冰史莱姆	1		0		ConfigMonster_Slime_Ice_02	2003	assist01					22010016	60	0	0	0	0	22010016					20010801	1		00108		1	8
20010802	冰史莱姆-雪山活动	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02_Remote	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02	ART/Char/Monster/Monster_Slime_Ice_02/Monster_Slime_Ice_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	冰史莱姆-雪山活动	1	用于雪山急冻树战斗	0	SubFieldDrop_Mimik_Ice	ConfigMonster_Slime_Ice_02	2003	assist01					22010016	60	0	0	0	0	22010016					20010801	1		00108		1	8
20010901	大型冰史莱姆	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03_Remote	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03_Remote	4001	27.168	52.752	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	大型冰史莱姆	1		0		ConfigMonster_Slime_Ice_03	2003	assist01					22010016	66	22010016	33	0	0	22010036					20010901	1		00109		1	4
20010902	大型冰史莱姆-雪山活动	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03_Remote	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03_Remote	4001	27.168	52.752	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	大型冰史莱姆-雪山活动	1	用于雪山急冻树战斗	0	SubFieldDrop_Mimik_Ice	ConfigMonster_Slime_Ice_03	2003	assist01					22010016	66	22010016	33	0	0	22010036					20010901	1		00109		1	4
20010904	(test)大型冰史莱姆-强攻强化	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03_Remote	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03_Remote	4001	27.168	52.752	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	大型冰史莱姆-强攻强化	1	强攻强化	0		ConfigMonster_Slime_Ice_03	2003,5001	assist01					22010016	66	22010016	33	0	0	22010036					20010901	1		00109		1	4
20010905	大型冰史莱姆	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03_Remote	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03	ART/Char/Monster/Monster_Slime_Ice_03/Monster_Slime_Ice_03_Remote	4001	27.168	52.752	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	大型冰史莱姆-奇趣妙园2.0	1		0		ConfigMonster_Slime_Ice_03	2003,4001,5204	assist01					0	0	0	0	0	0	0					20010901	1		00109		1	4
20011001	水史莱姆	ART/Char/Monster/Monster_Slime_Water_02/Monster_Slime_Water_02	ART/Char/Monster/Monster_Slime_Water_02/Monster_Slime_Water_02_Remote	ART/Char/Monster/Monster_Slime_Water_02/Monster_Slime_Water_02	ART/Char/Monster/Monster_Slime_Water_02/Monster_Slime_Water_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	水史莱姆	1		0		ConfigMonster_Slime_Water_02		assist01					22010012	60	0	0	0	0	22010012					20011001	1		00110		1	8
20011101	大型水史莱姆	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03_Remote	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03_Remote	4001	27.168	35.168	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	大型水史莱姆	1		0		ConfigMonster_Slime_Water_03		assist01					22010012	66	22010012	33	0	0	22010032					20011101	1		00111		1	4
20011103	(test)大型水史莱姆-跳跃强化	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03_Remote	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03	ART/Char/Monster/Monster_Slime_Water_03/Monster_Slime_Water_03_Remote	4001	27.168	35.168	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	大型水史莱姆-跳跃强化	1	跳跃强化	0		ConfigMonster_Slime_Water_03	5001	assist01					22010012	66	22010012	33	0	0	22010032					20011101	1		00111		1	4
