RewardID	原石	摩拉	冒险阅历	角色经验	好感经验	树脂	Reward道具1ID	Reward道具1数量	Reward道具2ID	Reward道具2数量	Reward道具3ID	Reward道具3数量	Reward道具4ID	Reward道具4数量	Reward道具5ID	Reward道具5数量	Reward道具6ID	Reward道具6数量	Reward道具7ID	Reward道具7数量	Reward道具8ID	Reward道具8数量	Reward道具9ID	Reward道具9数量	产出来源类型	每日产出次数上限	历史产出次数上限	活动产出次数上限
170141							102	500	201	60	104003	3	104013	3	202	30000	0	0	0	0	0	0	0	0	3		1	
170102							102	450	201	50	13409	1	221012	1	0	0	0	0	0	0	0	0	0	0	3		1	
170107							102	150	201	20	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
170104							102	300	201	40	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	3		1	
170108							102	300	201	40	104003	2	104013	3	202	30000	0	0	0	0	0	0	0	0	3		1	
170106							102	300	201	40	104003	4	104013	6	108206	5	0	0	0	0	0	0	0	0	3		1	
170121							102	400	201	50	104003	3	104013	6	202	40000	0	0	0	0	0	0	0	0	3		1	
170124							102	300	201	40	104003	2	104013	4	202	30000	0	0	0	0	0	0	0	0	3		1	
170128							102	200	201	30	202	7928	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
171022							102	250	201	30	104003	3	104013	6	202	30000	0	0	0	0	0	0	0	0	3		1	
179000							102	350	201	40	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	1602			1
179001							102	250	201	30	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	1602			1
179004							102	350	201	40	104003	3	104013	6	202	30000	0	0	0	0	0	0	0	0	1602			1
179005							102	300	201	40	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	1602			1
179003							102	300	201	40	104003	3	104013	4	202	20000	0	0	0	0	0	0	0	0	1602			1
179002							102	400	201	50	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	1602			1
172176							102	150	201	20	202	25000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172144							102	200	201	30	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	3		1	
172154							102	200	201	30	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	3		1	
172168							102	150	201	20	109468	1	108299	3	202	25000	0	0	0	0	0	0	0	0	3		1	
172169							102	150	201	20	109467	1	108296	3	202	25000	0	0	0	0	0	0	0	0	3		1	
172170							102	100	201	20	109454	1	108257	3	202	10000	0	0	0	0	0	0	0	0	3		1	
172171							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172114							102	400	201	50	104003	4	104013	4	202	40000	0	0	0	0	0	0	0	0	3		1	
172115							102	150	201	20	202	25000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172116							102	150	201	20	202	25000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172117							102	150	201	20	202	25000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172118							102	150	201	20	202	25000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172119							102	150	201	20	202	25000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172120							102	200	201	30	202	30000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172122							102	350	201	40	394204	1	104003	3	104013	6	202	30000	0	0	0	0	0	0	3		1	
172123							102	500	201	60	104003	4	202	40000	0	0	0	0	0	0	0	0	0	0	3		1	
172124							102	300	201	40	104003	4	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172121							221016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172106							102	350	201	40	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172107							102	350	201	40	104003	3	104013	6	202	30000	0	0	0	0	0	0	0	0	3		1	
172108							102	250	201	30	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172100							102	500	201	60	104003	5	104013	8	202	50000	0	0	0	0	0	0	0	0	3		1	
172105							102	400	201	50	221018	1	104003	5	202	50000	0	0	0	0	0	0	0	0	3		1	
172109							102	500	201	60	221013	1	101101	1	0	0	0	0	0	0	0	0	0	0	3		1	
172101							102	300	201	40	104003	4	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172133							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172129							102	300	201	40	104003	4	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172130							102	300	201	40	104003	4	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172131							102	300	201	40	104003	4	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172134							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172132							102	450	201	50	221015	1	104003	6	202	60000	0	0	0	0	0	0	0	0	3		1	
172138							102	250	201	30	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172140							102	200	201	30	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	3		1	
172141							202	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172161							102	300	201	40	104003	4	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172196							102	300	201	40	104003	4	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172145							102	250	201	30	104003	3	202	25000	0	0	0	0	0	0	0	0	0	0	3		1	
172146							102	250	201	30	104003	3	202	25000	0	0	0	0	0	0	0	0	0	0	3		1	
172147							102	200	201	30	104003	2	202	15000	0	0	0	0	0	0	0	0	0	0	3		1	
172148							102	250	201	30	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172149							102	350	201	40	104003	3	202	30000	104013	6	0	0	0	0	0	0	0	0	3		1	
172150							102	250	201	30	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172151							102	300	201	40	104003	4	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172155							102	300	201	40	104003	4	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172156							102	250	201	30	104003	3	202	25000	0	0	0	0	0	0	0	0	0	0	3		1	
172157							102	300	201	40	104003	4	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172158							102	350	201	40	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172162							102	400	201	50	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172163							102	200	201	30	104003	2	202	15000	0	0	0	0	0	0	0	0	0	0	3		1	
172164							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172209							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172210							102	200	201	30	104003	2	202	15000	0	0	0	0	0	0	0	0	0	0	3		1	
172211							102	150	201	20	202	30000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172212							102	150	201	20	202	30000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172213							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172214							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172215							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172216							102	100	201	20	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	3		1	
172167							102	450	201	50	104003	5	202	50000	104013	4	0	0	0	0	0	0	0	0	3		1	
172166							102	450	201	50	104003	5	202	50000	104013	4	0	0	0	0	0	0	0	0	3		1	
172172							102	350	201	40	104003	3	202	30000	104013	6	0	0	0	0	0	0	0	0	3		1	
172173							102	350	201	40	104003	3	202	30000	104013	6	0	0	0	0	0	0	0	0	3		1	
172175							102	150	201	20	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172260							384109	1	384110	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172232							102	200	201	30	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	3		1	
170802							0	0	0	0	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
170803							0	0	0	0	104003	1	202	20000	0	0	0	0	0	0	0	0	0	0	3		1	
172233							102	200	201	30	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	3		1	
172235							102	150	201	20	202	25000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172236							102	200	201	30	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	3		1	
172237							102	300	201	40	104003	4	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172240							102	200	201	30	104003	2	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172242							102	200	201	30	104003	2	202	20000	0	0	0	0	0	0	0	0	0	0	3		1	
172177							102	300	201	40	104003	4	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172234							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172239							102	200	201	30	104003	3	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
172243							0	0	0	0	202	80000	108165	5	0	0	0	0	0	0	0	0	0	0	3		1	
172271							0	0	0	0	202	80000	108367	5	0	0	0	0	0	0	0	0	0	0	3		1	
172272							0	0	0	0	202	80000	108259	5	0	0	0	0	0	0	0	0	0	0	3		1	
172244							102	250	201	30	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172241							102	250	201	30	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172275							102	350	201	40	104003	3	202	30000	104013	6	0	0	0	0	0	0	0	0	3		1	
172263							102	350	201	40	104003	3	202	30000	104013	6	0	0	0	0	0	0	0	0	3		1	
172265							102	250	201	30	104003	3	202	30000	0	0	0	0	0	0	0	0	0	0	3		1	
172266							102	400	201	50	104003	3	202	30000	104013	6	0	0	0	0	0	0	0	0	3		1	
171044							102	400	201	50	202	40000	104003	3	104013	6	0	0	0	0	0	0	0	0	3		1	
171037							102	200	201	30	202	20000	104003	2	101644	1	0	0	0	0	0	0	0	0	3		1	
171040							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
171041							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
171042							102	350	201	40	202	30000	104003	3	104013	6	0	0	0	0	0	0	0	0	3		1	
171043							102	450	201	50	202	50000	104003	5	104013	6	0	0	0	0	0	0	0	0	3		1	
171045							102	350	201	40	202	30000	104003	3	104013	6	0	0	0	0	0	0	0	0	3		1	
171054							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
171063							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
171064							102	350	201	40	202	30000	104003	3	104013	6	0	0	0	0	0	0	0	0	3		1	
171036							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
171038							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
171039							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
171066							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
171074							102	150	201	20	202	30000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
171096							102	150	201	20	202	30000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
171097							102	150	201	20	202	30000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
171050							102	150	201	20	202	40000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
171051							102	250	201	30	202	90000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
171052							102	200	201	30	202	60000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
171055							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
171057							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
171058							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
171059							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
171061							102	300	201	40	202	30000	104003	3	104013	3	0	0	0	0	0	0	0	0	3		1	
171062							102	300	201	40	202	30000	104003	3	104013	3	0	0	0	0	0	0	0	0	3		1	
171098							102	150	201	20	202	30000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
179025							102	350	201	40	202	30000	104003	3	104013	6	0	0	0	0	0	0	0	0	1602			1
172286							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
172287							102	300	201	40	202	20000	104003	3	104013	3	0	0	0	0	0	0	0	0	3		1	
179021							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	1602			1
179027							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	1602			1
179022							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	1602			1
179023							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	1602			1
179024							102	400	201	50	202	30000	104003	3	104013	6	0	0	0	0	0	0	0	0	1602			1
179013							102	400	201	50	202	30000	104003	3	104013	6	0	0	0	0	0	0	0	0	1602			1
179028							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	1602			1
179029							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	1602			1
179030							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	1602			1
179031							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	1602			1
173001							102	250	201	30	202	25000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173002							102	400	201	50	202	40000	104003	4	104013	4	0	0	0	0	0	0	0	0	3		1	
173003							102	400	201	50	202	40000	104003	4	104013	4	0	0	0	0	0	0	0	0	3		1	
173025							102	400	201	50	202	40000	104003	4	104013	4	101832	1	0	0	0	0	0	0	3		1	
173033							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173263							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173069							102	350	201	40	202	30000	104003	3	104013	4	0	0	0	0	0	0	0	0	3		1	
173070							102	350	201	40	202	30000	104003	3	104013	4	0	0	0	0	0	0	0	0	3		1	
173074							102	350	201	40	202	30000	104003	3	104013	4	0	0	0	0	0	0	0	0	3		1	
173031							102	150	201	20	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173032							102	250	201	30	202	25000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173039							102	150	201	20	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173041							102	150	201	20	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173040							102	150	201	20	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173042							102	150	201	20	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173035							102	350	201	40	202	30000	104003	3	104013	5	0	0	0	0	0	0	0	0	3		1	
173036							102	500	201	60	202	50000	104003	5	104013	6	0	0	0	0	0	0	0	0	3		1	
173037							102	400	201	50	202	40000	104003	4	104013	4	0	0	0	0	0	0	0	0	3		1	
173038							102	100	201	20	202	10000	101832	1	0	0	0	0	0	0	0	0	0	0	3		1	
173080							102	150	201	20	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173013							102	300	201	40	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173020							102	350	201	40	202	30000	104003	3	104013	4	109497	1	0	0	0	0	0	0	3		1	
173021							102	200	201	30	202	20000	104003	2	109496	1	0	0	0	0	0	0	0	0	3		1	
173019							102	150	201	20	202	20000	109495	1	0	0	0	0	0	0	0	0	0	0	3		1	
173022							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
173049							102	400	201	50	202	40000	104003	4	104013	4	0	0	0	0	0	0	0	0	3		1	
173062							102	350	201	40	202	30000	104003	3	104013	4	0	0	0	0	0	0	0	0	3		1	
173077							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
173061							102	300	201	40	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173063							102	300	201	40	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173066							102	400	201	50	202	40000	104003	4	104013	4	101832	1	0	0	0	0	0	0	3		1	
173056							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173057							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
173058							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
173059							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173043							102	100	201	20	104003	2	60322	1	0	0	0	0	0	0	0	0	0	0	3		1	
173067							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
173076							102	300	201	40	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173000							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
173073							102	300	201	40	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173026							102	350	201	40	202	30000	104003	3	104013	4	0	0	0	0	0	0	0	0	3		1	
173027							102	300	201	40	202	30000	104003	3	101832	1	0	0	0	0	0	0	0	0	3		1	
173028							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173029							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173023							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173014							102	300	201	40	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173015							102	300	201	40	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173016							102	350	201	40	202	30000	104003	3	104013	4	0	0	0	0	0	0	0	0	3		1	
173017							102	250	201	30	202	30000	104003	3	0	0	0	0	0	0	0	0	0	0	3		1	
173018							102	400	201	50	202	40000	104003	4	104013	4	101832	1	0	0	0	0	0	0	3		1	
173071							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173075							102	100	201	20	202	10000	363324	1	0	0	0	0	0	0	0	0	0	0	3		1	
173239							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173229							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173052							102	350	201	40	202	40000	104003	3	104013	3	0	0	0	0	0	0	0	0	3		1	
173053							102	350	201	40	202	40000	104003	3	104013	3	0	0	0	0	0	0	0	0	3		1	
173054							102	500	201	60	202	50000	104003	5	104013	5	0	0	0	0	0	0	0	0	3		1	
173055							102	450	201	50	202	40000	104003	5	104013	5	0	0	0	0	0	0	0	0	3		1	
173083							102	500	201	60	202	40000	104003	4	104013	4	0	0	0	0	0	0	0	0	3		1	
173110							102	100	201	20	202	10000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
173189							102	300	201	40	202	20000	104003	3	104013	3	0	0	0	0	0	0	0	0	3		1	
173190							102	350	201	40	202	40000	104003	3	104013	3	0	0	0	0	0	0	0	0	3		1	
173191							102	300	201	40	202	20000	104003	3	104013	3	0	0	0	0	0	0	0	0	3		1	
173084							102	400	201	50	202	40000	104003	4	104013	4	0	0	0	0	0	0	0	0	3		1	
173193							102	200	201	30	202	20000	104003	2	0	0	0	0	0	0	0	0	0	0	3		1	
173203							102	200	201	30	202	20000	104003	2	108393	1	101219	1	0	0	0	0	0	0	3		1	
173204							102	350	201	40	202	40000	104003	4	108396	2	108420	2	100096	2	0	0	0	0	3		1	
173205							102	200	201	30	202	20000	104003	2	108396	2	108420	2	100096	2	0	0	0	0	3		1	
173206							102	200	201	30	202	20000	104003	2	108396	2	108420	2	100096	2	0	0	0	0	3		1	
173207							102	200	201	30	202	20000	104003	2	108393	1	108396	2	100096	2	0	0	0	0	3		1	
173209							102	200	201	30	202	20000	104003	2	108393	1	108396	2	100096	2	0	0	0	0	3		1	
173224							102	200	201	30	202	20000	104003	2	101219	1	101220	1	101221	1	0	0	0	0	3		1	
173272							102	200	201	30	202	20000	104003	2	101219	2	101220	2	101221	2	0	0	0	0	3		1	
173274							102	200	201	30	202	20000	104003	2	101219	3	101220	3	101221	3	0	0	0	0	3		1	
173275							102	100	201	20	202	10000	363327	1	0	0	0	0	0	0	0	0	0	0	3		1	
123035							102	150	201	20	202	20000	0	0	0	0	0	0	0	0	0	0	0	0	3		1	
171800							102	100	202	50000	104003	5	100030	2	0	0									3		1	
120743							102	100	202	10000	104002	8	0	0	0	0									3		1	
120741							102	100	202	16000	104003	5	100057	5	0	0									3		1	
170801							102	100	202	20000	108046	5	0	0	0	0									3		1	
170810							102	100	202	30000	104003	4	0	0	0	0									3		1	
170821							102	100	202	20000	101003	12	0	0	0	0									3		1	
170812							102	100	202	20000	104003	6	108035	3	0	0									3		1	
120601							102	100	202	6000	104002	4	108005	5	0	0									3		1	
170816							102	100	202	6000	104002	4	108005	5	0	0									3		1	
120602							102	100	202	8000	104302	1	0	0	0	0									3		1	
120603							102	100	202	2000	104302	2	0	0	0	0									3		1	
170813							102	100	202	16000	104305	2	0	0	0	0									3		1	
171018							102	100	202	16000	104003	2	108075	5	0	0									3		1	
171014							102	100	202	30000	104003	2	0	0	0	0									3		1	
170814							102	100	202	20000	104003	4	104311	2	0	0									3		1	
170815							102	100	202	30000	104003	7	108129	5	0	0									3		1	
170822							102	100	202	50000	104003	5	0	0	0	0									3		1	
170823							102	100	202	16000	104003	3	100058	3	0	0									3		1	
170824							102	100	202	20000	108023	5	0	0	0	0									3		1	
170825							102	100	202	20000	104308	1	0	0	0	0									3		1	
171802							102	100	202	20000	104003	3	104314	3	0	0									3		1	
171020							102	100	202	20000	104003	6	108102	3	0	0									3		1	
120740							102	100	104003	5	100023	5	100055	5	100024	5									3		1	
171810							102	150	202	20000	104310	5	104313	5	104316	5									3		1	
171805							102	100	202	15000	104310	4	104313	4	104316	4									3		1	
171804							102	150	202	100000	104002	10	0	0	0	0									3		1	
171807							102	100	104003	8	100061	10	100064	10	100084	10									3		1	
171809							102	150	202	20000	104310	5	104313	5	104316	5									3		1	
171803							102	200	202	20000	104311	2	104314	2	104317	2									3		1	
171808							102	150	202	80000	104003	4	0	0	0	0									3		1	
171813							102	150	202	50000	104310	2	104313	2	104316	2									3		1	
171814							102	100	202	50000	104002	5	0	0	0	0									3		1	
171829							102	100	109451	1	202	20000	0	0	0	0									3		1	
172153							102	100	202	30000	104003	3	0	0	0	0									3		1	
172801							102	100	202	30000	104003	5	0	0	0	0									3		1	
172800							102	100	202	10000	104003	3	108088	3	0	0									3		1	
122016							102	100	202	30000	104003	3	109455	1	0	0									3		1	
172802							102	100	202	20000	104003	3	0	0	0	0									3		1	
172803							102	100	202	30000	104003	3	0	0	0	0									3		1	
172804							102	100	202	30000	104003	2	0	0	0	0									3		1	
172806							102	100	202	50000	104003	3	0	0	0	0									3		1	
172807							102	100	202	30000	104003	3	0	0	0	0									3		1	
172808							102	100	202	15000	104002	5	0	0	0	0									3		1	
172809							102	100	202	20000	104002	5	0	0	0	0									3		1	
172184							102	100	202	30000	104003	3	0	0	0	0									3		1	
172812							102	100	202	30000	104003	6	0	0	0	0									3		1	
122050							102	100	202	20000	104003	5	0	0	0	0									3		1	
172813							102	100	202	20000	104003	5	0	0	0	0									3		1	
171831							102	150	202	30000	104003	3	0	0	0	0									3		1	
171099							102	150	202	30000	104003	3	390116	1	0	0									3		1	
173800							102	150	202	30000	104003	3	0	0	0	0									3		1	
173801							102	150	202	20000	104003	3	0	0	0	0									3		1	
173802							102	100	202	10000	104002	3	0	0	0	0									3		1	
173502							102	150	202	20000	104003	3	0	0	0	0									3		1	
173503							102	100	202	15000	104002	4	0	0	0	0									3		1	
173104							102	150	202	20000	104003	3	0	0	0	0									3		1	
173105							102	150	202	20000	104003	3	0	0	0	0									3		1	
173034							102	150	202	25000	104003	3	0	0	0	0									3		1	
173109							102	150	202	20000	104003	3	0	0	0	0									3		1	
173185							102	150	202	20000	104003	3	0	0	0	0									3		1	
173803							102	150	202	50000	104003	1	0	0	0	0									3		1	
173267							102	150	202	20000	104003	3	0	0	0	0									3		1	
173233							102	150	202	20000	104003	3	0	0	0	0									3		1	
210001							102	450	201	50	202	180000	108123	5											3		1	
210002							102	450	201	50															3		1	
210003							104002	4																	3		4	
210004							202	10000																	3		4	
210005							104329	2																	3		8	
210006							104332	2																	3		8	
210007							104335	2																	3		8	
210008							202	5000	101213	3															3		4	
210009							202	5000	101217	3															3		4	
210010							202	5000	101216	3															3		4	
210011							202	5000	100002	3															3		4	
210012							202	5000	101218	3															3		4	
210013							202	5000	101219	3															3		4	
125001		0					201	100	224	2	202	10000	0	0	0	0	0	0	0	0	0	0			3		1	
125003		1					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			3		1	
125005		0					201	100	224	2	202	20000	0	0	0	0	0	0	0	0	0	0			3		1	
125007		1					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			3		1	
125009		0					201	100	224	2	202	30000	0	0	0	0	0	0	0	0	0	0			3		1	
125011		0					201	100	224	2	202	40000	0	0	0	0	0	0	0	0	0	0			3		1	
125013		1					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			3		1	
200002							202	10000	0	0	0	0	104012	3	104001	5	0	0	0	0	0	0	0	0	8		1	
200003							202	10000	0	0	0	0	104012	3	104001	5	0	0	0	0	0	0	0	0	8		1	
200004							201	50	108032	5	0	0	104012	3	104001	5	0	0	0	0	0	0	0	0	8		1	
200005							202	10000	224	1	0	0	104012	3	104001	5	0	0	0	0	0	0	0	0	8		1	
200006							202	10000	108032	5	0	0	104012	3	104001	5	0	0	0	0	0	0	0	0	8		1	
200007							202	10000	60321	1	0	0	104012	3	104001	5	0	0	0	0	0	0	0	0	8		1	
